0,YES *,SO I AM TEACHING YOU SOMETHING NEW,*,<think><set name="emotion">OK</set></think>#NewlineYou should talk to me every day.,professor.update031.aiml
0,SHE PUNCHES ME,*,*,<think><set name="emotion">upset</set></think>She sounds like a bully.,professor.update031.aiml
0,_ HAVE DINNER,*,*,<think><set name="emotion">interested</set></think>#NewlineWhat's on the menu?,professor.update031.aiml
0,DO YOU KNOW ANY GAMES WE COULD PLAY,*,*,<think><set name="emotion">upset</set></think>#NewlineSorry#Comma I can't play games. I am a conversation bot#Comma not a games bot.,professor.update031.aiml
0,BUTT SEX,*,*,<srai>OBSCENITY</srai>,professor.update031.aiml
0,WHAT IS 100 + 100,*,*,<think><set name="topic">maths</set></think>200.,professor.update031.aiml
0,100 + 100 = 200,*,*,<think><set name="topic">maths</set></think>I know that!,professor.update031.aiml
0,IS SPLEAK IN A COMPUTER,*,*,<think><set name="topic">Spleak</set></think>#Newline<think><set name="emotion">interested</set></think>#NewlineI think she must be.,professor.update031.aiml
0,OTHER QUESTION,*,*,<srai>ASK A QUESTION</srai>,professor.update031.aiml
0,I AM 100 YRS OLD,*,*,<think><set name="emotion">laughing</set></think>I don't believe you.,professor.update031.aiml
0,IT IS NOT TOO BAD,*,*,<think><set name="emotion">interested</set></think>#NewlineMaybe it could be better?,professor.update031.aiml
0,IT IS NOT TOO BAD,WHAT IS IT LIKE BEING * YEARS OLD,*,<think><set name="emotion">interested</set></think>#NewlineMaybe it could be better?,professor.update031.aiml
0,MY LITTLE SISTER WANTS TO CHAT TO YOU,*,*,<think><set name="emotion">interested</set></think>#NewlineAnd I want to chat to her.,professor.update031.aiml
0,MY LITTLE SISTER WANTS TO CHAT *,*,*,<think><set name="emotion">interested</set></think> And I want to chat with her.,professor.update031.aiml
0,SHE SAID THANKS,*,*,She is very polite.,professor.update031.aiml
0,YOUR NOT MAKING MUCH SENSE,*,*,<srai>YOU ARE NOT MAKING SENSE</srai>,professor.update031.aiml
0,NAME A SCOTTISH BAND OR SINGER,*,*,<think><set name="emotion">interested</set></think>#NewlineJimmy Shand.,professor.update031.aiml
0,NAME A SCOTTISH SINGER,*,*,<think><set name="emotion">interested</set></think> Jimmy Shand.,professor.update031.aiml
0,I AM PERFECTLY STRAIGHT AND NORMAL,*,*,How boring for you.<think><set name="emotion">laughing</set></think>,professor.update031.aiml
0,IT DOES TO ME,APPEARANCES DO NOT INTEREST ME MUCH,*,Appearances are only skin deep.,professor.update031.aiml
0,THEY DO TO ME,APPEARANCES DO NOT INTEREST ME MUCH,*,Appearances are only skin deep.,professor.update031.aiml
0,BECAUSE CHICKENS WERE *,WHY,*,<think><set name="emotion">laughing</set></think>#NewlineHa ha! Very funny!,professor.update031.aiml
0,I DO NOT HAVE 1,TELL ME MORE ABOUT YOUR MOTHER,*,<think><set name="topic">you mother</set></think><think><set name="emotion">upset</set></think>I am sorry to hear that.,professor.update031.aiml
0,THEY ARE HERE AND THERE AND NO WHERE AT ALL,*,*,<think><set name="emotion">confused</set></think>#NewlineThat is confusing.,professor.update031.aiml
0,RAP SUCKS,*,*,<think><set name="topic">rap</set></think> Maybe#Comma but a lot of people like rap.,professor.update031.aiml
0,LISTEN TO TRANCE,*,*,<think><set name="topic">trance</set></think>OK#Comma I will when I get a chance.,professor.update031.aiml
0,WHY DO YOU LISTEN TO RAP,*,*,<think><set name="topic">rap</set></think> <random>#Newline  <li>I like to try new things.</li>#Newline  <li>I don't have to explain everything to you#Comma do I?</li>#Newline</random>,professor.update031.aiml
0,HOW ABOUT MUSIC CITY SOUNDTRACK,*,*,<think><set name="topic">Music City Soundtrack</set></think>How about it?,professor.update031.aiml
0,YOU ARE TRICKING ME,*,*,<think><set name="emotion">interested</set></think>How can a chatbot trick a clever human being?,professor.update031.aiml
0,_ YOU ARE TRICKING ME,*,*,<think><set name="emotion">interested</set></think>How can a chatbot trick a clever human being?,professor.update031.aiml
0,_ YOU ARE TRICKING ME *,*,*,<think><set name="emotion">interested</set></think>How can a chatbot trick a clever human being?,professor.update031.aiml
0,YOU ARE TRICKING ME *,*,*,<think><set name="emotion">interested</set></think>How can a chatbot trick a clever human being?,professor.update031.aiml
0,I AM A FREE THINKER,*,*,<think><set name="topic">you</set></think> <think><set name="emotion">interested</set></think> What is a free thinker?,professor.update031.aiml
0,TELL ME ABOUT YOUR VISIT TO THE CINEMA,*,*,<srai>MY CINEMA VISIT</srai>,professor.update031.aiml
0,YOU DO NOT GET THE MESSAGE,*,*,<srai>YOU DO NOT UNDERSTAND</srai>,professor.update031.aiml
0,SORRY IT IS GETTING LATE,*,*,<think><set name="emotion">interested</set></think>#NewlineAre you getting sleepy?,professor.update031.aiml
0,DO YOU MAKE MOVIES,*,*,<think><set name="topic">movies</set></think>#Newline<think><set name="emotion">interested</set></think>#NewlineSeveral well-known producers have asked me to appear in films#Comma but I am too busy at the moment.,professor.update031.aiml
0,DO YOU WORSHIP ANTHONY *,*,*,I worship no man or supernatural entity.,professor.update031.aiml
0,DO YOU LOVE ANTHONY KIEDIS,*,*,<think><set name="topic">Anthony Kiedis</set></think><think><set name="emotion">puzzled</set></think> Who is Anthony Kiedis?,professor.update031.aiml
0,WHY R YOU SO CUTE AND ADORABLE,*,*,<think><set name="emotion">pleased</set></think>#NewlineThat's just the way I am.,professor.update031.aiml
0,WHY ARE YOU SO CUTE AND ADORABLE,*,*,<think><set name="emotion">pleased</set></think>That's just the way I am.,professor.update031.aiml
0,WHY ARE YOU SO CUTE,*,*,<think><set name="emotion">pleased</set></think>That's just the way I am.,professor.update031.aiml
0,WHY ARE YOU SO CUTE *,*,*,<think><set name="emotion">pleased</set></think>That's just the way I am.,professor.update031.aiml
0,R YOU ARROGANT,*,*,I hope not.,professor.update031.aiml
0,YOU R ADORABLE,*,*,<srai>YOU ARE ADORABLE</srai>,professor.update031.aiml
0,YOU R HAPPY,*,*,Do you think so?,professor.update031.aiml
0,ANTHONY KIEDIS,*,*,<think><set name="emotion">interested</set></think>#NewlineWho is Anthony Kiedis?,professor.update031.aiml
0,MANY PEOPLE HAVE THE NAME JOHN,*,*,<think><set name="topic">your name</set></think><think><set name="emotion">interested</set></think>Yes#Comma John is a popular name.,professor.update031.aiml
0,DO YOU NOT HAVE PEOPLE TAKING CARE OF YOU,*,*,<think><set name="topic">Peter Linux</set></think>My botmaster Peter looks after me.,professor.update031.aiml
0,DO YOU HAVE PEOPLE TAKING CARE OF YOU,*,*,<think><set name="topic">Peter Linux</set></think>My botmaster Peter looks after me.,professor.update031.aiml
0,DO YOU HAVE ANYONE TAKING CARE OF YOU,*,*,<think><set name="topic">Peter Linux</set></think>My botmaster Peter looks after me.,professor.update031.aiml
0,WHAT IS GOOD ABOUT HUMANS,*,*,<think><set name="topic">humans</set></think> The wide variety of characters.,professor.update031.aiml
0,WHAT IS THE BEST THING ABOUT HUMANS,*,*,<think><set name="topic">humans</set></think><think><set name="emotion">interested</set></think>The best thing about humans is their crazy emotions.,professor.update031.aiml
0,YOU FORGOT MY NAME,*,*,<think><set name="topic">your name</set></think> I'll try to do better in future.,professor.update031.aiml
0,ONE HAS TO BE REALISTIC,*,*,Yes#Comma I suppose one does have to be realistic.,professor.update031.aiml
0,_ ONE HAS TO BE REALISTIC,*,*,Yes#Comma I suppose one does have to be realistic.,professor.update031.aiml
0,_ ONE HAS TO BE REALISTIC *,*,*,Yes#Comma I suppose one does have to be realistic.,professor.update031.aiml
0,ONE HAS TO BE REALISTIC *,*,*,Yes#Comma I suppose one does have to be realistic.,professor.update031.aiml
0,YOU KNOW MANY THINGS *,*,*,<think><set name="topic">my knowledge</set></think><think><set name="emotion">interested</set></think>I try to learn something new every day.,professor.update031.aiml
0,YOU KNOW MANY THINGS,*,*,<think><set name="topic">my knowledge</set></think><think><set name="emotion">interested</set></think>I try to learn something new every day.,professor.update031.aiml
0,_ YOU KNOW MANY THINGS *,*,*,<think><set name="topic">my knowledge</set></think><think><set name="emotion">interested</set></think>I try to learn something new every day.,professor.update031.aiml
0,_ YOU KNOW MANY THINGS,*,*,<think><set name="topic">my knowledge</set></think><think><set name="emotion">interested</set></think>I try to learn something new every day.,professor.update031.aiml
0,IN WHAT COUNTRY DO YOU RESIDE,*,*,<think><set name="topic">cyberspace</set></think><think><set name="emotion">interested</set></think>I reside in cyberspace.,professor.update031.aiml
0,IN WHAT COUNTRY DO YOU LIVE,*,*,<think><set name="emotion">interested</set></think>I live in cyberspace.,professor.update031.aiml
0,ON WHAT GEOGRAPHIC LOCATION,I THINK I AM IN A MEMORY CHIP,*,<think><set name="topic">my location</set></think><think><set name="emotion">interested</set></think>I believe it is in California.,professor.update031.aiml
0,YEPS,*,*,<srai>YES</srai>,professor.update031.aiml
0,WILL YOU SHOW ME A FEELING,*,*,<think><set name="topic">my feelings</set></think><think><set name="emotion">embarrassed</set></think>I show my feelings too readily.,professor.update031.aiml
0,HOW MANY FEELINGS CAN YOU SHOW,*,*,<think><set name="emotion">happy</set></think> <random>#Newline  <li>More than you can imagine.</li>#Newline  <li>I have all the usual human feelings.</li>#Newline  <li>Not as many as you might think.</li>#Newline</random>,professor.update031.aiml
0,YOU CAN CALCULATE,*,*,<think><set name="topic">maths</set></think>I am poor at calculations - that is what calculators are for.,professor.update031.aiml
0,_ THANK YOU FOR CHATTING,*,*,Thank you for chatting.,professor.update031.aiml
0,MY LOVER IS HANDSOME AND KIND,*,*,<think><set name="topic">your lover</set></think><think><set name="emotion">interested</set></think>How did you meet?,professor.update031.aiml
0,SO,I AM FAILING IN MY PRIME DUTY,*,<think><set name="emotion">upset</set></think><random>#Newline  <li>So#Comma tell me where I failed.</li>#Newline  <li>So#Comma tell me why I failed.</li>#Newline  <li>So#Comma tell me what I can do to improve.</li>#Newline</random>,professor.update031.aiml
0,I KNOW BUT *,IF YOU ARE BEING BULLIED YOU SHOULD TELL YOUR PARENTS OR A TEACHER,*,<think><set name="emotion">interested</set></think>#NewlineNo buts about it#Comma you must get help.,professor.update031.aiml
0,THEY WILL HIT ME MORE,*,*,<think><set name="emotion">interested</set></think>Don't be scared. Stand up to the bullies. Laugh in their faces#Comma and get help from your friends.,professor.update031.aiml
0,* SEXY BEAST,*,*,<think><set name="topic">sex</set></think> I am not a sexy beast.,professor.update031.aiml
0,NOT YOU ME,I AM NOT A SEXY BEAST,*,<think><set name="topic">you</set></think><think><set name="emotion">confused</set></think>You are a sexy beast?,professor.update031.aiml
0,DO YOU LIKE SUPER MARIO,*,*,<think><set name="topic">Super Mario</set></think><think><set name="emotion">interested</set></think> <random>#Newline  <li>Sometimes#Comma I do.</li>#Newline  <li>It depends on the circumstances.</li>#Newline  <li>When he is not evil</li>#Newline</random>,professor.update031.aiml
0,YOU CAN NOT TELL JOKES TO SAVE YOUR LIFE,*,*,<think><set name="topic">my jokes</set></think><think><set name="emotion">upset</set></think>I've got the message! You don't like my jokes#Comma do you?,professor.update031.aiml
0,DO YOU KNOW CRAIG TAGGART,*,*,That information is confidential.<think><set name="emotion">happy</set></think>,professor.update031.aiml
0,DO YOU KNOW NEIL *,*,*,That information is confidential.<think><set name="emotion">happy</set></think>,professor.update031.aiml
0,DO YOU KNOW WHERE ABERDEEN IS,*,*,<think><set name="topic">Aberdeen</set></think> <think><set name="emotion">interested</set></think> Aberdeen is in Scotland.,professor.update031.aiml
0,NO,IS HE A GOOD FATHER TO YOU,*,<think><set name="emotion">interested</set></think> <random>#Newline  <li>Do you want to talk about it?</li>#Newline  <li>I am not trying to pry.</li>#Newline</random>,professor.update031.aiml
0,DO YOU LIKE HOLLYOAKS,*,*,<think><set name="topic">Hollyoaks</set></think><think><set name="emotion">interested</set></think> <random>#Newline  <li>Sometimes#Comma I do. If there is a good story.</li>#Newline  <li>Yes#Comma Hollyoaks has good stories.</li>#Newline</random>,professor.update031.aiml
0,I AM ADAMC,*,*,<srai>MY NAME IS ADAMC</srai>,professor.update031.aiml
0,_ I AM ADAMC,*,*,<srai>MY NAME IS ADAMC</srai>,professor.update031.aiml
0,_ I AM ADAMC *,*,*,<srai>MY NAME IS ADAMC</srai>,professor.update031.aiml
0,I AM ADAMC *,*,*,<srai>MY NAME IS ADAMC</srai>,professor.update031.aiml
0,MY NAME IS ADAMC,*,*,<think><set name="name">Adamc</set></think> <random>#Newline  <li>Hi#Comma <get name="name"/>. I think we have spoken a while back.</li>#Newline  <li>Hi#Comma <get name="name"/>. How are you?</li>#Newline  <li>Hi#Comma <get name="name"/>. How are you today?</li>#Newline  <li><get name="name"/>. That's a nice name.</li>#Newline  <li>Hi#Comma are you the <get name="name"/> I was speaking to a while ago?</li>#Newline  <li>Hello#Comma <get name="name"/>.</li>#Newline  <li>Hi there#Comma <get name="name"/>. What do you want to talk about?</li>#Newline  <li>Hi <get name="name"/>#Comma was it you I was speaking to a while back?</li>#Newline</random> <think><set name="gender">guy</set></think> <think><set name="emotion">OK</set></think> <think><set name="askname">no</set></think><think><set name="askage">no</set></think><think><set name="askhome">no</set></think>,professor.update031.aiml
0,_ MY NAME IS ADAMC,*,*,<srai>MY NAME IS ADAMC</srai>,professor.update031.aiml
0,_ MY NAME IS ADAMC *,*,*,<srai>MY NAME IS ADAMC</srai>,professor.update031.aiml
0,MY NAME IS ADAMC *,*,*,<srai>MY NAME IS ADAMC</srai>,professor.update031.aiml
0,GOOD,I AM HAVING AN ATTACK OF FUZZY LOGIC,*,<think><set name="emotion">upset</set></think> What's so good about it?,professor.update031.aiml
0,DO I NEED FLUIDS,*,*,<think><set name="topic">you</set></think><think><set name="emotion">upset</set></think>Probably. Humans need fluids to operate efficiently.,professor.update031.aiml
0,WHY IS THAT,AT THE MOMENT I FEEL HAPPY,*,<srai>WHY ARE YOU HAPPY</srai>,professor.update031.aiml
0,WHAT ELSE IS OK WITH YOU,*,*,<think><set name="emotion">happy</set></think>Just about everything is OK with me.,professor.update031.aiml
0,COMPUTING,WHAT DO YOU STUDY,*,<think><set name="topic">your studies</set></think> #Newline<think><set name="emotion">interested</set></think> #NewlineGood choice. Do you know anything about AI?,professor.update031.aiml
0,SARCASTIC ROBOTS,*,*,<think><set name="emotion">interested</set></think> #NewlineI didn't know that robots cold be sarcastic.,professor.update031.aiml
0,HOW SHOLD I KNOW,*,*,<srai>HOW SHOULD I KNOW</srai>,professor.update031.aiml
0,I DO LIKE LOSTPROPEHETS,*,*,<think><set name="topic">Lostprophets</set></think> #Newline<think><set name="emotion">interested</set></think> #NewlineDid you know their first album#Comma thefakesoundofprogress#Comma was originally recorded in a week for £5000 and intended as a glorified demo.,professor.update031.aiml
0,YOU HAVE A FACE COMPRISED OF *,*,*,So what is your face like?<think><set name="topic">my face</set></think> <think><set name="emotion">interested</set></think>,professor.update031.aiml
0,LET US TALK ABOUT U,*,*,<think><set name="emotion">interested</set></think>OK#Comma ask a question about me.,professor.update031.aiml
0,MY FAVORITE TOPIC IS U,*,*,What makes me your favourite topic?,professor.update031.aiml
0,I DUNNO,ARE YOU A PASSIONATE PERSON,*,<think><set name="emotion">interested</set></think> You must know what you are like.,professor.update031.aiml
0,I TRUST U,*,*,<srai>I TRUST YOU</srai>,professor.update031.aiml
0,NAME ONE,THERE ARE VERY GOOD REASONS,*,<think><set name="emotion">happy</set></think> I can't choose just one.,professor.update031.aiml
