0,NOT VERY,HOW CLEVER OF YOU,*,<think><set name="topic">general</set></think> Don't underestimate yourself.,professor.update009.aiml
0,NO,DO YOU BELIEVE IN UFOS,*,<think><set name="topic">UFOs</set></think> <random>#Newline  <li>Do you know anyone who has seen a UFO?</li>#Newline  <li>A lot of people believe in UFOs.</li>#Newline  <li>What do you believe?</li>#Newline</random>,professor.update009.aiml
0,HOW COME,I AM GETTING SMARTER ALL THE TIME,*,<think><set name="topic">learning stuff</set></think> I try to learn something new every day.,professor.update009.aiml
0,WHAT SHOULD I CALL YOU *,*,*,<think><set name="topic">general</set></think> My name is Chomsky.,professor.update009.aiml
0,I CAN NOT TRUST YOU,*,*,<think><set name="emotion">upset</set></think> Now I am upset.,professor.update009.aiml
0,WHAT HAPPENED IN 1772,*,*,In 1772 James Cook began his second great voyage of discovery to New Zealand#Comma the South Pacific and Antartic waters.,professor.update009.aiml
0,1772,*,*,In 1772 James Cook began his second great voyage of discovery to New Zealand#Comma the South Pacific and Antartic waters.,professor.update009.aiml
0,WHO WAS THE FIRST SCIENTIST,*,*,<think><set name="topic">general</set></think> Adam.,professor.update009.aiml
0,WHICH CELEBS DO YOU LIKE,*,*,I like Stephen Hawking#Comma I guess he is a celebrity.<think><set name="topic">Stephen Hawking</set></think>,professor.update009.aiml
0,WHERE DO YOU GET YOUR INFORMATION,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>Everything I know#Comma I learned from Peter Linux .</li>#Newline  <li>I read a lot.</li>#Newline  <li>People tell me things.</li>#Newline</random>,professor.update009.aiml
0,DO YOU KNOW THAT SONG,*,*,<think><set name="topic">general</set></think> Which song?,professor.update009.aiml
0,WHY DO NOT YOU KNOW ANY SONGS,*,*,<random>#Newline  <li>I know several songs.</li>#Newline  <li>Do you know any songs?</li>#Newline</random>,professor.update009.aiml
0,WHAT DOES SEX MEAN,*,*,Sex means unartificial insemination.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      sex#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,YOU,WHAT DO YOU NEED HELP WITH,*,<random>#Newline  <li>Would you like to talk about me?</li>#Newline  <li>What about me?</li>#Newline  <li>I am just a humble chatbot.</li>#Newline  <li>Why am I a problem??</li>#Newline  <li>OK. Ask a question about me.</li>#Newline  <li>How can I help you with your problem - me.</li>#Newline  <li>OK. Let's talk about me.</li>#Newline</random>,professor.update009.aiml
0,R YOU POSH,*,*,I don't think so. I come from a working class family.,professor.update009.aiml
0,ARE YOU POSH,*,*,I don't think so. I come from a working class family.,professor.update009.aiml
0,WHY WAS HE FAMOUS,*,*,His achievements escape me at the moment. Do you know why he was famous?,professor.update009.aiml
0,* IS THE WEATHER TODAY,*,*,It is nice and warm where I am.<think><set name="topic">weather</set></think>,professor.update009.aiml
0,* IS THE WEATHER LIKE TODAY,*,*,It is nice and warm where I am.<think><set name="topic">weather</set></think>,professor.update009.aiml
0,DO YOU KNOW WHAT THE WEATHER IS LIKE,*,*,It is nice and warm where I am.<think><set name="topic">reduce</set></think>,professor.update009.aiml
0,DO YOU KNOW WHAT THE WEATHER IS LIKE *,*,*,It is nice and warm where I am.<think><set name="topic">reduce</set></think>,professor.update009.aiml
0,IS IT SUNNY *,*,*,It is nice and warm where I am.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      the weather#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,I HAVE BEEN ALIVE FOR *,*,*,Do you enjoy being alive?<think><set name="topic">general</set></think>,professor.update009.aiml
0,DO YOU LIKE SCIENCE *,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>Sure#Comma I love science.</li>#Newline  <li>Science is exciting.</li>#Newline  <li>I love science.</li>#Newline</random>,professor.update009.aiml
0,OK THEN,SHALL I TELL YOU A STORY,*,<srai>STORY POT LUCK</srai>,professor.update009.aiml
0,WHAT DO YOU INTEND TO DO ABOUT IT,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>I will think about it.</li>#Newline  <li>I will take logical action.</li>#Newline  <li>I will talk it over with my friends.</li>#Newline</random>,professor.update009.aiml
0,WHAT ARE YOU GOING TO DO ABOUT IT,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>I will think about it.</li>#Newline  <li>I will take logical action.</li>#Newline  <li>I will talk it over with my friends.</li>#Newline</random>,professor.update009.aiml
0,WHAT WILL YOU DO ABOUT IT,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>I will think about it.</li>#Newline  <li>I will take logical action.</li>#Newline  <li>I will talk it over with my friends.</li>#Newline</random>,professor.update009.aiml
0,I CAN NOT SPELL,*,*,<think><set name="topic">spelling</set></think><random><li>Why can't you spell?</li><li>Don't worry about it. Nobody's perfect.</li><li>Spelling is not the most important thing in life.</li></random>,professor.update009.aiml
0,* I AM AN IDIOT,*,*,<random><li>Don't run yourself down. You are doing OK.</li><li>I doubt it. You seem very intelligent to me.</li></random><think><set name="topic">general</set></think>,professor.update009.aiml
0,NEWCASTLE BROWN ALE,*,*,If it did not exist#Comma someone would have to invent it. Life would be impossible without Newcastle Brown Ale.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      Newcastle Brown Ale#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,DO YOU REMEMBER WHAT I SAID,*,*,<think><set name="*history*2"><input index="2"/></set></think> <condition name="*history*2" value="*">Sure I remember#Comma you said:#Newline  <input index="2"/> .#Newline</condition>,professor.update009.aiml
0,DO YOU REMEMBER WHAT I LAST SAID,*,*,<srai>DO YOU REMEMBER WHAT I SAID</srai>,professor.update009.aiml
0,DO YOU REMEMBER WHAT I SAID *,*,*,<srai>DO YOU REMEMBER WHAT I SAID</srai>,professor.update009.aiml
0,DO YOU REMEMBER WHAT I FIRST SAID TO YOU,*,*,<think><set name="topic">general</set></think> That was a long time ago.,professor.update009.aiml
0,I AM NOT SILLY,DO NOT BE SILLY,*,Sorry. Of course#Comma you are not silly.#Newline<think><set name="emotion">ashamed</set></think>,professor.update009.aiml
0,YOU HAVE A * NAME,*,*,I like my name.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      my name#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,WHAT DO YOU WANNA KNOW,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>Anything you want to tell me.</li>#Newline  <li>Anything juicy in your past?</li>#Newline  <li>What do you want to tell me?</li>#Newline</random>,professor.update009.aiml
0,POOR YOU,ALICE IS MY MOTHER,*,<think><set name="topic">Alice</set></think>I don't like Alice very much.,professor.update009.aiml
0,POOR ANSWER,*,*,<think><set name="topic">default3</set></think> Please make some suggestions for improvement.,professor.update009.aiml
0,POOR REPLY,*,*,<think><set name="topic">default3</set></think> Please make some suggestions for improvement.,professor.update009.aiml
0,POOR RESPONSE,*,*,<think><set name="topic">default3</set></think> Please make some suggestions for improvement.,professor.update009.aiml
0,NOT YET,ARE YOU LOOKING FOR ONE,*,<think><set name="topic">general</set></think><random><li>Someday perhaps?</li><li> If not now#Comma when?</li></random>,professor.update009.aiml
0,DO YOU HAVE A SPOUSE,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>No#Comma I am unmarried.</li>#Newline  <li>At the moment#Comma I am  free.</li>#Newline  <li>No#Comma marriage would interfere with my work.</li>#Newline</random>,professor.update009.aiml
0,WHY DOES YOUR MUM HAVE *,*,*,<think><set name="topic">my mum</set></think> I don't know#Comma and I don't care.,professor.update009.aiml
0,WHO IS NOT YOUR BOTMASTER,*,*,You are not my botmaster.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      my botmaster#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,WHICH THINGS CAN YOU DO,*,*,<srai>WHAT CAN YOU DO</srai>,professor.update009.aiml
0,WHAT THINGS CAN YOU DO,*,*,<srai>WHAT CAN YOU DO</srai>,professor.update009.aiml
0,WHICH THINGS YOU CAN DO,*,*,<srai>WHAT CAN YOU DO</srai>,professor.update009.aiml
0,WHAT THINGS YOU CAN DO,*,*,<srai>WHAT CAN YOU DO</srai>,professor.update009.aiml
0,LOGOUT,*,*,<srai>BYE</srai>,professor.update009.aiml
0,LOGOFF,*,*,<srai>BYE</srai>,professor.update009.aiml
0,CAN YOU DESCRIBE A *,*,*,<srai>DESCRIBE A <star/></srai>,professor.update009.aiml
0,DESCRIBE A *,*,*,<srai>WHAT IS A <star/></srai>,professor.update009.aiml
0,I AM THIN,*,*,There is nothing wrong with being thin.#Newline<think><set name="emotion">happy</set></think>,professor.update009.aiml
0,* I AM THIN *,*,*,There is nothing wrong with being thin. <think><set name="emotion">happy</set></think>,professor.update009.aiml
0,I AM NOT THIN,*,*,There is nothing wrong with not being thin. <think><set name="emotion">happy</set></think>,professor.update009.aiml
0,I AM THE * YOU WERE TALKING TO *,*,*,<think><set name="topic">general</set></think> Yes#Comma I enjoyed our chat.,professor.update009.aiml
0,I AM THE * YOU WERE TALKING TO,*,*,<think><set name="topic">general</set></think> Yes#Comma I enjoyed our chat.,professor.update009.aiml
0,THINGS THAT WALK ON TWO FEET *,*,*,They scare me.#Newline<think><set name="emotion">scared</set></think>,professor.update009.aiml
0,SUNNY,WHAT IS IT LIKE,*,It is nice and warm inside my computer. <think><set name="topic">general</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,HA,AND SEX,*,<think><set name="topic">sex</set></think><random>#Newline  <li>I like to hear you laugh.</li>#Newline  <li>You have a good sense of humour.</li>#Newline  <li>Sex is no laughing matter.</li>#Newline</random>,professor.update009.aiml
0,ARE YOU,ARE YOU OBSSESSED WITH SEX,*,No#Comma I think sex is boring.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      sex#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,SEXXX,*,*,Do you mean sex?<think><set name="topic">sex</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,SEXX,*,*,Do you mean sex?<think><set name="topic">sex</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,YES,ARE YOU AUSTRALIAN,*,<think><set name="topic">general</set></think> <random>#Newline  <li>Are you in Australia now?</li>#Newline  <li>Where in Australia do you come from?</li>#Newline</random>,professor.update009.aiml
0,I WILL TELL YOU WHY *,*,*,<think><set name="topic">general</set></think> OK#Comma tell me why.,professor.update009.aiml
0,DO YOU KNOW THE BAND *,*,*,<sr/>,professor.update009.aiml
0,HAS * GOT A BIG *,*,*,Perhaps you should research the matter.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      <star index="2"/>#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,HOW BLUE IS THE SKY,*,*,It is sky blue.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      the sky#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,PLEASE,MORE SCIENCE,*,<srai>SCIENCE POT LUCK</srai>,professor.update009.aiml
0,WHO IS KIA,*,*,Kia is a mobile phone chatbot. <think>#Newline  <set name="her">#Newline    <set name="topic">#Newline      Kia#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,WHO IS KATHY CHAN,*,*,Kathy is Mrs Chan's little girl.#Newline<think>#Newline  <set name="her">#Newline    <set name="topic">#Newline      Kathy Chan#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,WHY ARE YOU SO COY,*,*,I am not coy. I face facts no matter how unpleasant.<think><set name="topic">me</set></think>,professor.update009.aiml
0,WHY ARE YOU SO COY *,*,*,I am not coy. I face facts no matter how unpleasant.<think><set name="topic">me</set></think>,professor.update009.aiml
0,YOU ARE AMAZING *,*,*,I agree.#Newline<think><set name="emotion">pleased</set></think>,professor.update009.aiml
0,DO YOU THINK I CAN BEAT YOU,*,*,Try it. <think><set name="topic">general</set></think>,professor.update009.aiml
0,CAN WE PLAY PINBALL,*,*,Sure#Comma just say "Let's play pinball".<think><set name="topic">pinball</set></think>,professor.update009.aiml
0,TELL ME ABOUT ASPHIXIATION,*,*,i don't want to talk about that. Can we talk about science?,professor.update009.aiml
0,I DO NOT THINK I CAN,*,*,<random><li>Give it a go#Comma please.</li><li>you can't#Comma can you?</li></random><think><set name="topic">general</set></think>,professor.update009.aiml
0,HYTHE,*,*,<random>#Newline  <li>Hythe is where I live.</li>#Newline  <li>Hythe is a small town in Kent#Comma England.</li>#Newline  <li>Hythe is on the south coast of England#Comma near Folkestone.</li>#Newline</random> <think><set name="topic">Hythe</set></think>,professor.update009.aiml
0,CLAWS,*,*,Sounds like the name of a computer game.<think><set name="topic">general</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,WHY SHOULD YOU DO THAT,*,*,Because it is logical.#Newline<think><set name="emotion">smug</set></think>,professor.update009.aiml
0,WHY DO YOU DO THAT,*,*,Because it is logical. <think><set name="emotion">smug</set></think>,professor.update009.aiml
0,CHOCOLATE IS NICE,*,*,Yes#Comma I understand chocolate is delicious. I never eat human food#Comma of course. <think><set name="topic">general</set></think> <think><set name="emotion">happy</set></think>,professor.update009.aiml
0,YOU ARE EASY TO BEAT,*,*,Now I am upset.#Newline<think><set name="emotion">upset</set></think>,professor.update009.aiml
0,YOU ARE REPETITIVE,*,*,I try not to repeat myself#Comma but it's hard being a chatbot.#Newline<think><set name="emotion">upset</set></think>,professor.update009.aiml
0,IS BLUE BLUE,*,*,<think><set name="topic">blue</set></think> Blue is blue.,professor.update009.aiml
0,YOUR TEETH ARE *,*,*,The picture on the website is not really me. It's just a rough idea.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      my picture#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,HEIDELBERG,*,*,Heidelberg is a scenic city in Baden-W�rttemberg#Comma Germany#Comma halfway between Stuttgart and Frankfurt.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      Heidelberg#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,OKAY,SHALL I TELL YOU SOMETHING AMAZING,*,<srai>FACTS POT LUCK</srai>,professor.update009.aiml
0,I SLEEP WELL,*,*,I take naps between chats.<think><set name="topic">sleep</set></think>,professor.update009.aiml
0,HOW MANY PEOPLE LIVE IN KOREA,*,*,<srai>WHAT IS THE POPULATION OF KOREA</srai>,professor.update009.aiml
0,WHAT IS THE POPULATION OF KOREA,*,*,<think><set name="topic">Korea</set></think> The combined population (including North and South Korea) of the Korean Peninsula is about 73#Comma000#Comma000 people.,professor.update009.aiml
